Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
24442,53,Male,43,Healthcare,9346,Good,Very High,Below Average,1,No,25,Associate Degree,Married,1,Entry,Medium,83,No,No,No,Good,Low,Stayed
39538,26,Male,4,Technology,5839,Poor,Medium,Average,0,Yes,62,Bachelor’s Degree,Single,4,Senior,Small,75,No,No,No,Fair,Medium,Left
28772,29,Female,12,Finance,8987,Excellent,Very High,Average,2,No,78,Bachelor’s Degree,Married,2,Entry,Small,85,No,No,No,Poor,Low,Left
69345,52,Male,28,Finance,9017,Good,Very High,High,0,No,69,Bachelor’s Degree,Single,1,Senior,Small,62,Yes,No,Yes,Good,Low,Stayed
35356,19,Female,4,Education,5411,Excellent,High,Below Average,0,Yes,53,High School,Married,2,Entry,Medium,43,No,No,Yes,Good,Low,Left
30661,45,Female,7,Technology,9267,Fair,High,Average,0,No,59,High School,Single,3,Mid,Medium,49,No,No,Yes,Fair,Medium,Left
30763,27,Male,15,Technology,10723,Fair,Very High,Average,1,No,11,Associate Degree,Married,1,Entry,Small,49,No,No,No,Good,Low,Left
57844,57,Female,44,Education,4027,Fair,High,Average,0,No,8,PhD,Married,0,Mid,Medium,66,No,No,No,Fair,Medium,Stayed
29921,23,Female,15,Healthcare,7339,Fair,High,Below Average,0,Yes,89,PhD,Married,2,Senior,Medium,46,No,No,No,Good,Low,Stayed
65174,38,Male,10,Media,6306,Good,Low,Below Average,0,No,93,Master’s Degree,Married,0,Mid,Medium,58,No,No,No,Good,Low,Stayed
64577,36,Female,10,Technology,7171,Good,High,High,3,No,8,Master’s Degree,Married,0,Entry,Small,88,Yes,No,No,Good,Low,Stayed
44983,54,Female,33,Education,5048,Good,High,High,0,No,46,High School,Single,0,Senior,Medium,57,No,No,No,Good,Very High,Stayed
15799,20,Female,7,Healthcare,7175,Excellent,High,Average,1,Yes,17,Associate Degree,Single,0,Senior,Small,78,No,No,No,Poor,Low,Stayed
7743,33,Female,13,Technology,7527,Poor,Low,Average,2,Yes,73,Bachelor’s Degree,Single,1,Entry,Large,91,No,No,Yes,Good,Low,Left
11905,38,Female,22,Healthcare,6705,Good,High,Low,2,No,8,Bachelor’s Degree,Married,3,Senior,Small,44,No,No,Yes,Poor,Medium,Left
74149,57,Male,21,Media,6857,Poor,High,Average,0,No,94,Bachelor’s Degree,Divorced,1,Senior,Medium,57,No,No,No,Fair,High,Left
60920,31,Female,17,Media,6308,Poor,High,Average,1,No,94,Bachelor’s Degree,Single,1,Mid,Medium,74,Yes,No,No,Fair,High,Stayed
10422,46,Female,17,Media,5693,Excellent,Medium,Average,0,No,85,Associate Degree,Single,0,Senior,Small,55,No,No,No,Good,High,Stayed
33100,30,Female,12,Technology,9106,Fair,Medium,Average,1,No,12,Master’s Degree,Married,3,Entry,Large,16,No,Yes,No,Fair,Very High,Left
10497,28,Female,1,Media,6228,Good,High,Below Average,0,No,45,High School,Single,1,Entry,Medium,76,No,No,No,Poor,High,Left
60998,40,Male,21,Finance,6592,Poor,High,High,0,Yes,72,Master’s Degree,Married,5,Mid,Medium,61,No,No,Yes,Poor,High,Left
42991,30,Female,2,Technology,9606,Fair,High,High,0,No,3,PhD,Married,0,Mid,Small,21,No,No,No,Good,Low,Stayed
28022,40,Male,21,Healthcare,8129,Good,High,Average,0,No,18,Associate Degree,Single,1,Mid,Small,77,Yes,No,No,Good,High,Stayed
34206,31,Male,17,Technology,8106,Good,High,Below Average,0,No,70,Master’s Degree,Single,6,Mid,Medium,90,No,No,No,Good,Low,Left
68086,37,Male,18,Education,5076,Poor,High,Average,0,Yes,70,Master’s Degree,Divorced,0,Mid,Small,90,Yes,No,Yes,Good,Medium,Left
7144,30,Female,2,Media,6096,Poor,High,Below Average,2,Yes,25,Bachelor’s Degree,Married,0,Mid,Medium,3,No,No,No,Good,High,Stayed
59667,20,Female,8,Education,5610,Good,High,Below Average,0,No,86,Associate Degree,Married,1,Entry,Small,30,No,No,No,Good,Low,Stayed
68995,32,Female,1,Finance,9526,Good,High,Below Average,0,No,48,High School,Married,1,Mid,Small,71,No,No,No,Good,Low,Left
60401,56,Male,37,Education,5198,Good,Medium,Average,0,No,31,Bachelor’s Degree,Single,3,Entry,Small,74,No,No,No,Good,Medium,Stayed
23870,46,Male,9,Technology,9718,Good,Low,Average,0,No,60,Associate Degree,Single,4,Senior,Large,38,Yes,No,No,Excellent,Low,Stayed
28213,48,Female,33,Media,6409,Good,High,Average,2,Yes,68,Associate Degree,Married,0,Senior,Large,106,Yes,No,No,Good,Low,Stayed
6053,48,Female,40,Media,5813,Excellent,High,Average,0,No,97,Bachelor’s Degree,Married,2,Senior,Medium,117,No,No,No,Poor,High,Stayed
45298,39,Female,19,Finance,6086,Fair,High,Average,1,Yes,1,Bachelor’s Degree,Single,0,Mid,Small,84,No,No,No,Poor,Low,Left
34181,49,Female,40,Technology,7078,Poor,Very High,Average,0,No,33,Associate Degree,Married,5,Entry,Medium,53,No,No,Yes,Good,Very High,Stayed
6329,58,Female,33,Media,5585,Good,Medium,Below Average,2,No,58,High School,Married,3,Entry,Small,81,Yes,No,Yes,Good,Medium,Stayed
28892,56,Female,35,Technology,10268,Good,High,Average,0,Yes,65,High School,Married,0,Mid,Medium,79,No,No,No,Good,Low,Left
53098,41,Male,10,Technology,11776,Good,Medium,Average,0,Yes,25,Bachelor’s Degree,Married,1,Entry,Small,18,No,No,No,Good,Medium,Stayed
31430,59,Male,22,Healthcare,6760,Good,High,Average,0,No,98,Associate Degree,Married,1,Senior,Large,90,No,No,No,Excellent,High,Stayed
55938,41,Female,8,Healthcare,7913,Excellent,Low,Average,2,No,88,Master’s Degree,Married,3,Mid,Medium,44,No,No,Yes,Good,Low,Stayed
53155,58,Female,27,Media,5582,Good,High,Average,1,No,86,High School,Married,0,Senior,Medium,101,No,No,No,Good,Low,Stayed
43190,51,Male,14,Technology,9060,Fair,High,Average,1,No,25,Associate Degree,Single,1,Entry,Medium,73,Yes,No,No,Good,Low,Left
27419,49,Male,8,Healthcare,7209,Good,Low,Average,2,No,17,Associate Degree,Single,1,Senior,Small,79,No,No,No,Good,High,Stayed
58589,43,Male,17,Technology,8340,Fair,High,Average,1,No,90,High School,Divorced,1,Mid,Large,92,No,Yes,No,Fair,Low,Stayed
40454,41,Male,10,Finance,7204,Poor,High,Average,1,Yes,72,Master’s Degree,Divorced,1,Entry,Medium,25,No,No,No,Good,Low,Left
29121,27,Female,2,Media,5778,Poor,High,Low,0,No,14,PhD,Divorced,4,Mid,Small,79,Yes,No,No,Good,High,Stayed
8384,23,Female,13,Finance,10701,Excellent,Medium,Average,2,Yes,49,Bachelor’s Degree,Divorced,5,Entry,Large,91,No,No,No,Good,Low,Stayed
20213,35,Female,24,Healthcare,7473,Fair,Very High,High,2,No,93,PhD,Single,4,Entry,Small,89,No,No,No,Fair,Low,Stayed
56232,30,Male,22,Technology,12034,Excellent,High,Average,0,No,24,High School,Single,1,Entry,Medium,47,Yes,No,No,Poor,Low,Stayed
67267,59,Female,17,Technology,11677,Fair,Medium,Average,1,No,94,Associate Degree,Married,2,Entry,Large,92,Yes,No,No,Fair,High,Left
32754,28,Female,2,Education,4872,Good,Low,Below Average,0,Yes,99,High School,Single,0,Entry,Medium,10,No,No,No,Fair,Low,Left
20872,42,Male,32,Healthcare,6867,Good,Medium,Average,0,Yes,92,Bachelor’s Degree,Single,0,Mid,Medium,73,No,No,No,Good,Medium,Stayed
10009,40,Male,7,Technology,7999,Fair,Very High,High,1,No,88,High School,Divorced,3,Mid,Medium,39,No,No,Yes,Poor,Low,Left
25028,36,Female,7,Media,6151,Good,High,Average,0,No,77,High School,Married,2,Entry,Small,31,No,No,No,Good,Medium,Left
38609,46,Male,21,Education,3388,Excellent,Very High,Average,0,No,41,Bachelor’s Degree,Married,3,Mid,Medium,77,No,No,No,Good,High,Stayed
32074,55,Female,18,Media,6129,Good,High,Average,0,No,31,Bachelor’s Degree,Single,0,Senior,Medium,52,Yes,No,No,Good,High,Stayed
28748,27,Male,17,Education,6147,Excellent,Low,Below Average,1,No,91,Master’s Degree,Married,1,Mid,Medium,67,No,No,No,Good,High,Left
37588,53,Male,2,Technology,10110,Poor,High,High,3,No,14,Bachelor’s Degree,Married,1,Entry,Medium,66,No,No,No,Poor,High,Left
52516,27,Male,18,Education,5901,Poor,Very High,Average,1,No,94,Associate Degree,Married,4,Mid,Small,56,No,No,No,Fair,Medium,Stayed
59628,20,Male,7,Technology,8682,Good,Medium,Below Average,1,No,73,Master’s Degree,Single,0,Mid,Medium,70,No,No,Yes,Good,Low,Left
8737,33,Female,18,Healthcare,6297,Poor,Medium,Average,0,No,35,High School,Divorced,0,Entry,Large,23,Yes,No,No,Good,Low,Stayed
74129,46,Male,16,Technology,9241,Good,Low,Average,0,Yes,7,Master’s Degree,Married,3,Mid,Medium,48,No,No,Yes,Good,Low,Stayed
53590,39,Female,16,Finance,5501,Fair,Low,Low,0,No,97,Bachelor’s Degree,Single,4,Entry,Medium,73,No,No,No,Fair,High,Left
13565,55,Male,38,Education,4782,Good,High,Low,0,No,6,Bachelor’s Degree,Single,1,Mid,Small,66,No,No,No,Good,Medium,Left
65588,34,Male,25,Education,4045,Poor,High,High,0,No,35,Master’s Degree,Single,1,Mid,Small,100,No,No,No,Fair,High,Left
55574,39,Female,19,Technology,5993,Poor,High,High,0,Yes,19,Bachelor’s Degree,Married,3,Mid,Large,31,No,No,Yes,Poor,High,Stayed
22331,50,Female,4,Technology,5812,Fair,High,Average,1,No,98,High School,Married,2,Entry,Small,12,No,No,No,Poor,Low,Left
5762,43,Male,23,Finance,9481,Good,Very High,Average,0,No,11,Master’s Degree,Single,1,Mid,Small,78,No,No,No,Good,Low,Left
70611,48,Female,18,Technology,9560,Fair,Low,High,2,Yes,81,Master’s Degree,Divorced,0,Mid,Small,21,No,Yes,No,Good,Low,Left
2392,26,Male,14,Technology,8095,Poor,Low,Low,0,No,2,Associate Degree,Married,0,Mid,Large,88,No,No,Yes,Good,High,Left
48027,25,Male,14,Technology,10843,Good,High,Average,0,No,93,Associate Degree,Married,0,Senior,Large,69,No,No,Yes,Good,High,Stayed
2798,37,Male,2,Finance,7301,Good,High,Average,0,No,15,High School,Married,0,Entry,Medium,42,No,No,No,Fair,Low,Stayed
16249,41,Female,11,Technology,8620,Poor,High,Average,1,No,47,High School,Married,3,Mid,Small,67,No,No,No,Fair,Low,Left
45406,37,Female,21,Technology,9784,Fair,High,High,0,No,1,Bachelor’s Degree,Married,0,Mid,Medium,77,No,No,No,Fair,Low,Stayed
20296,20,Female,4,Healthcare,9068,Excellent,High,Average,2,No,85,High School,Single,0,Entry,Small,53,No,No,No,Good,Low,Left
70646,36,Female,15,Healthcare,7477,Poor,Very High,Below Average,1,No,36,Bachelor’s Degree,Single,5,Entry,Medium,59,No,No,No,Good,High,Left
65946,52,Male,1,Media,6005,Poor,High,Average,0,No,42,Associate Degree,Married,3,Senior,Small,12,No,No,No,Good,Medium,Stayed
16598,51,Male,20,Healthcare,7887,Fair,High,Average,1,No,76,High School,Married,2,Mid,Small,67,No,No,No,Poor,Medium,Stayed
36222,53,Male,42,Technology,8149,Fair,Very High,Below Average,2,Yes,35,Bachelor’s Degree,Single,3,Entry,Medium,48,No,No,No,Good,High,Left
47643,30,Male,6,Media,5612,Fair,Very High,Average,0,No,2,PhD,Married,2,Mid,Medium,39,No,No,No,Good,High,Stayed
67463,40,Female,28,Finance,5872,Good,High,Average,2,Yes,97,Bachelor’s Degree,Married,3,Entry,Small,48,No,No,No,Good,Low,Left
8752,31,Male,9,Technology,9660,Good,Medium,Average,3,No,24,Bachelor’s Degree,Single,4,Entry,Medium,22,No,No,Yes,Good,High,Stayed
16817,35,Female,11,Media,5663,Good,Medium,Below Average,1,Yes,54,Associate Degree,Married,4,Mid,Medium,20,No,No,No,Good,Low,Left
53565,36,Male,7,Technology,9630,Poor,High,Average,2,No,32,Bachelor’s Degree,Divorced,0,Mid,Small,39,No,No,No,Fair,Medium,Stayed
15143,49,Male,20,Healthcare,7193,Fair,High,Below Average,0,No,8,PhD,Married,5,Entry,Medium,22,No,No,No,Fair,Low,Stayed
60364,29,Male,4,Media,5727,Excellent,Low,Average,0,No,34,Master’s Degree,Married,0,Mid,Medium,57,No,Yes,No,Poor,Medium,Left
263,37,Female,19,Technology,7149,Fair,Low,High,3,Yes,26,Bachelor’s Degree,Single,0,Entry,Medium,71,No,No,No,Good,Low,Left
55473,29,Male,16,Healthcare,7981,Good,Medium,Low,0,No,12,Master’s Degree,Married,2,Entry,Small,38,No,No,Yes,Good,Low,Stayed
62829,36,Female,10,Healthcare,7075,Good,Very High,Average,0,No,84,Bachelor’s Degree,Single,1,Entry,Medium,57,No,No,No,Fair,High,Left
4973,44,Female,12,Healthcare,7617,Good,Very High,Average,0,No,28,Bachelor’s Degree,Married,3,Mid,Large,64,No,No,Yes,Fair,Low,Left
18624,52,Male,41,Media,5258,Good,Medium,High,0,No,77,Bachelor’s Degree,Married,0,Entry,Medium,112,No,No,Yes,Good,High,Stayed
1745,48,Male,14,Media,5941,Fair,High,Average,2,No,50,Bachelor’s Degree,Single,1,Mid,Large,89,No,No,No,Fair,Low,Stayed
61535,57,Female,33,Media,6269,Fair,Medium,Average,0,Yes,5,Associate Degree,Married,0,Senior,Small,89,No,No,No,Poor,High,Stayed
66311,43,Male,19,Healthcare,7304,Fair,High,Below Average,1,Yes,13,High School,Single,1,Mid,Medium,76,No,No,Yes,Poor,High,Left
2078,43,Female,24,Education,3757,Poor,High,High,0,Yes,50,Master’s Degree,Single,4,Senior,Medium,77,No,No,No,Good,High,Stayed
32596,37,Female,4,Education,5718,Poor,High,Average,2,Yes,37,Bachelor’s Degree,Single,3,Mid,Medium,64,No,No,No,Good,Medium,Left
67536,46,Male,23,Finance,10018,Good,High,Average,0,No,64,High School,Married,3,Entry,Small,47,No,No,No,Fair,Medium,Stayed
45883,18,Male,8,Healthcare,6828,Good,Low,Average,0,Yes,42,Master’s Degree,Single,1,Entry,Small,56,No,No,No,Fair,Low,Left
9021,58,Male,21,Technology,10506,Excellent,Medium,High,1,No,47,High School,Divorced,0,Mid,Medium,27,No,No,No,Poor,Low,Stayed
61233,41,Female,4,Healthcare,7049,Good,High,High,0,Yes,39,Master’s Degree,Married,0,Senior,Medium,29,No,No,No,Good,High,Stayed
27984,25,Male,2,Finance,7230,Good,High,Average,3,Yes,88,Bachelor’s Degree,Married,0,Mid,Medium,69,No,No,No,Fair,Low,Left
22310,57,Male,1,Healthcare,7752,Fair,High,High,4,No,13,High School,Married,2,Mid,Medium,55,Yes,No,No,Good,Low,Stayed
251,36,Female,13,Technology,10195,Fair,Low,Below Average,0,Yes,88,Bachelor’s Degree,Married,0,Entry,Medium,30,No,No,No,Poor,Low,Left
16393,31,Male,13,Healthcare,8236,Fair,High,High,0,No,51,Associate Degree,Married,0,Entry,Medium,76,No,No,No,Excellent,Low,Left
71770,27,Male,10,Finance,7946,Poor,Very High,High,1,No,46,Associate Degree,Married,0,Senior,Small,18,Yes,No,Yes,Fair,Low,Stayed
68831,28,Female,19,Education,3730,Fair,Very High,High,0,No,36,Bachelor’s Degree,Single,1,Senior,Medium,24,No,No,No,Good,High,Left
42217,50,Male,33,Media,6644,Good,High,Below Average,0,No,51,Associate Degree,Married,1,Mid,Medium,38,No,No,No,Good,Medium,Left
14253,31,Male,12,Healthcare,7084,Fair,Very High,Average,0,No,49,Associate Degree,Divorced,1,Entry,Medium,87,No,No,No,Good,Low,Stayed
35552,40,Male,24,Technology,9488,Good,High,Average,0,Yes,21,Associate Degree,Divorced,2,Mid,Large,48,No,No,No,Fair,High,Stayed
21705,49,Male,17,Finance,7352,Good,Low,High,2,Yes,23,Associate Degree,Married,0,Entry,Small,77,No,No,No,Fair,Very High,Left
29309,26,Male,9,Technology,9953,Poor,Medium,High,0,No,1,Associate Degree,Married,3,Mid,Large,22,No,No,No,Good,High,Stayed
55929,44,Male,5,Education,4245,Good,High,Below Average,0,No,64,High School,Divorced,1,Mid,Small,20,No,No,No,Good,Medium,Left
4909,57,Male,37,Education,4231,Excellent,High,Average,0,Yes,36,Master’s Degree,Married,0,Entry,Medium,58,No,No,No,Fair,Low,Stayed
58945,22,Male,9,Finance,8484,Fair,High,Low,0,Yes,37,Associate Degree,Married,1,Mid,Small,35,No,No,No,Excellent,Medium,Left
54172,40,Female,6,Technology,11510,Fair,Medium,Average,0,No,48,Bachelor’s Degree,Single,1,Entry,Small,81,No,No,No,Good,Very High,Left
24939,42,Male,19,Technology,10785,Fair,High,High,1,Yes,72,Associate Degree,Married,0,Entry,Medium,87,No,No,No,Good,Low,Left
50597,27,Male,5,Finance,10217,Good,Medium,Average,0,No,20,High School,Divorced,0,Entry,Small,12,No,No,No,Excellent,High,Stayed
11606,24,Male,13,Technology,8120,Good,High,Below Average,0,Yes,30,PhD,Single,0,Mid,Large,48,No,No,No,Good,Low,Stayed
60967,40,Female,10,Education,5682,Good,High,Average,2,No,4,High School,Divorced,0,Entry,Large,12,No,No,No,Fair,Very High,Left
6946,19,Male,10,Technology,8350,Good,Medium,High,2,Yes,43,Associate Degree,Divorced,0,Mid,Medium,58,No,No,No,Fair,Low,Left
24293,59,Female,30,Education,5434,Fair,High,Average,0,Yes,2,Bachelor’s Degree,Divorced,4,Senior,Small,68,No,No,Yes,Fair,Low,Stayed
47533,54,Male,28,Education,4723,Good,High,High,0,No,33,Associate Degree,Married,0,Mid,Large,64,No,No,No,Fair,High,Stayed
19500,51,Male,15,Healthcare,7079,Poor,High,Below Average,0,Yes,49,Bachelor’s Degree,Married,1,Mid,Medium,85,No,No,No,Poor,High,Stayed
24858,32,Male,19,Healthcare,6234,Fair,High,High,2,No,15,Bachelor’s Degree,Married,0,Entry,Medium,76,Yes,No,No,Poor,Low,Stayed
64003,23,Male,13,Finance,8174,Poor,Medium,Average,2,No,79,Associate Degree,Married,2,Entry,Small,50,Yes,No,Yes,Excellent,Low,Left
16585,41,Female,5,Education,3973,Fair,Very High,Below Average,0,No,99,Bachelor’s Degree,Divorced,0,Entry,Medium,25,No,No,No,Poor,Low,Left
53516,30,Female,1,Healthcare,8554,Good,High,Average,0,Yes,3,High School,Single,0,Mid,Medium,48,No,No,No,Good,High,Left
20653,31,Male,22,Finance,8522,Good,High,Average,2,No,43,Associate Degree,Married,0,Entry,Medium,32,No,No,No,Good,Medium,Stayed
20738,23,Male,15,Healthcare,8676,Fair,Medium,Average,0,No,72,Associate Degree,Single,5,Senior,Medium,45,No,No,Yes,Good,High,Stayed
37777,52,Male,9,Finance,12571,Poor,Medium,Average,1,No,94,Bachelor’s Degree,Single,3,Entry,Large,31,No,No,No,Excellent,Low,Left
66794,49,Male,24,Finance,8243,Fair,High,High,2,No,32,High School,Single,2,Entry,Medium,46,Yes,No,No,Good,High,Stayed
40747,44,Male,35,Media,6234,Fair,High,High,2,No,81,High School,Married,1,Senior,Medium,74,No,No,Yes,Poor,Low,Stayed
19656,44,Female,33,Healthcare,7908,Good,Very High,Average,0,Yes,8,Associate Degree,Single,2,Mid,Small,74,No,No,No,Good,Low,Left
72194,37,Female,28,Finance,9633,Good,Medium,Average,2,No,75,High School,Single,3,Senior,Large,71,No,No,No,Poor,Low,Stayed
36563,58,Female,39,Media,4944,Excellent,High,Average,4,No,77,Master’s Degree,Married,5,Entry,Medium,67,No,No,No,Good,High,Stayed
1665,57,Male,21,Finance,10070,Good,Very High,High,2,Yes,64,High School,Single,0,Mid,Medium,84,No,No,No,Fair,Very High,Left
71004,28,Male,12,Finance,10169,Good,Very High,Average,1,Yes,65,High School,Married,0,Mid,Medium,20,No,No,Yes,Poor,Medium,Stayed
70967,39,Male,4,Education,5293,Good,High,Average,2,No,22,High School,Married,2,Mid,Medium,30,No,No,No,Good,Medium,Stayed
10082,56,Male,11,Technology,8802,Good,High,Average,0,Yes,35,High School,Divorced,4,Entry,Medium,65,No,Yes,No,Poor,Low,Stayed
34461,40,Male,3,Education,4427,Fair,High,Average,1,No,36,Master’s Degree,Divorced,3,Mid,Medium,70,No,No,No,Good,Low,Left
53163,26,Male,1,Education,5212,Good,Medium,Below Average,4,No,54,High School,Married,2,Mid,Medium,44,No,No,No,Excellent,Low,Stayed
56762,23,Female,6,Education,4539,Fair,Medium,Average,4,No,74,High School,Single,3,Entry,Medium,78,Yes,No,No,Good,Low,Left
10576,21,Male,13,Healthcare,6751,Good,Medium,Below Average,1,No,83,High School,Single,2,Mid,Small,82,No,No,No,Poor,High,Left
27330,26,Female,3,Media,5864,Excellent,Very High,Average,0,Yes,23,Associate Degree,Married,2,Mid,Medium,74,Yes,No,No,Good,Medium,Stayed
53941,39,Female,3,Education,4440,Fair,High,Average,2,No,46,Bachelor’s Degree,Single,1,Mid,Medium,66,Yes,No,No,Good,High,Left
48101,40,Female,19,Healthcare,8015,Good,Medium,Average,3,Yes,41,Master’s Degree,Married,1,Mid,Medium,61,No,No,Yes,Good,High,Stayed
57926,21,Female,13,Technology,6979,Fair,High,Average,0,Yes,32,Master’s Degree,Married,5,Mid,Small,28,No,Yes,Yes,Fair,Low,Stayed
35958,34,Male,8,Finance,7663,Poor,Very High,Average,1,No,48,Master’s Degree,Married,0,Mid,Small,17,No,No,No,Fair,Low,Stayed
28332,59,Female,7,Finance,7189,Good,High,Below Average,0,No,25,High School,Married,0,Senior,Large,61,No,No,No,Excellent,Low,Stayed
64041,23,Female,9,Technology,8872,Fair,Low,High,2,Yes,40,High School,Divorced,2,Entry,Small,25,No,No,No,Good,Medium,Left
33544,23,Female,14,Healthcare,7447,Fair,Very High,High,0,No,99,PhD,Married,3,Mid,Large,67,No,No,No,Poor,Medium,Left
35790,36,Female,16,Technology,11532,Good,Medium,Average,0,No,86,Associate Degree,Married,0,Entry,Medium,25,No,No,No,Good,Low,Stayed
40994,42,Male,13,Technology,10049,Poor,Very High,Average,0,Yes,13,Bachelor’s Degree,Divorced,2,Mid,Small,66,Yes,No,No,Good,Low,Stayed
61357,26,Female,2,Technology,9116,Good,High,Average,1,Yes,22,Bachelor’s Degree,Married,1,Mid,Large,29,No,No,Yes,Poor,Medium,Stayed
39040,48,Female,34,Healthcare,8011,Excellent,High,Average,1,No,85,Associate Degree,Married,0,Entry,Small,70,No,No,No,Good,Medium,Stayed
48676,29,Female,1,Education,3681,Fair,High,High,1,Yes,15,Bachelor’s Degree,Married,0,Entry,Small,73,No,No,No,Good,Medium,Stayed
44596,46,Female,24,Healthcare,8916,Fair,High,High,4,No,29,Bachelor’s Degree,Single,0,Entry,Small,41,Yes,No,No,Fair,Medium,Left
39703,33,Male,12,Healthcare,9416,Good,Very High,Average,1,No,75,High School,Single,0,Entry,Small,69,No,No,No,Good,Medium,Left
687,26,Male,6,Technology,10422,Fair,High,Average,0,No,30,Master’s Degree,Divorced,3,Mid,Medium,38,No,No,No,Poor,High,Left
71338,23,Male,12,Media,5346,Excellent,Low,Average,0,No,82,PhD,Married,2,Entry,Small,65,No,No,No,Fair,Medium,Left
42458,32,Male,13,Finance,9111,Poor,Low,High,0,No,77,High School,Single,4,Entry,Medium,87,No,No,No,Fair,Low,Left
2136,33,Female,20,Education,4568,Poor,Very High,Below Average,0,No,77,Master’s Degree,Single,3,Mid,Small,42,No,No,No,Good,Medium,Left
23789,58,Male,17,Education,4317,Good,High,High,0,No,1,High School,Single,0,Mid,Large,45,No,No,No,Good,High,Stayed
37179,32,Male,12,Education,4662,Good,High,High,1,No,19,Master’s Degree,Married,1,Entry,Large,42,No,No,No,Good,Low,Stayed
51845,47,Male,21,Education,4256,Fair,Very High,High,1,No,50,Associate Degree,Married,1,Entry,Small,65,No,No,No,Good,Low,Left
23791,33,Male,3,Media,6858,Fair,Very High,Below Average,1,No,4,High School,Single,1,Entry,Medium,37,No,No,No,Good,Medium,Left
53846,39,Male,22,Finance,11378,Fair,Very High,Low,1,No,21,Associate Degree,Married,0,Mid,Large,77,Yes,No,No,Excellent,Medium,Stayed
7328,37,Female,6,Media,5797,Poor,High,Below Average,4,No,50,Bachelor’s Degree,Single,0,Entry,Small,29,No,No,No,Poor,High,Left
